issuer_code,vintage_year,fico_low,new_used,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
HART,2012,600,1,58,6113.83000000,711924.36000000,6113.83000000,0.00858775
HART,2012,610,1,65,1325.44000000,645519.68000000,1325.44000000,0.00205329
HART,2012,650,1,65,5872.45000000,2255001.19000000,5872.45000000,0.00260419
HART,2012,650,1,68,3723.43000000,2255001.19000000,9595.88000000,0.00425538
HART,2012,650,1,77,104.10000000,2255001.19000000,9699.98000000,0.00430154
HART,2012,660,1,72,5020.71000000,3342622.43000000,5020.71000000,0.00150203
HART,2012,660,1,77,160.34000000,3342622.43000000,5181.05000000,0.00155000
HART,2012,660,1,78,1747.59000000,3342622.43000000,6928.64000000,0.00207282
HART,2012,660,1,79,3023.46000000,3342622.43000000,9952.10000000,0.00297733
HART,2012,670,1,71,3168.68000000,5945928.76000000,3168.68000000,0.00053292
HART,2012,670,1,79,811.83000000,5945928.76000000,3980.51000000,0.00066945
HART,2012,680,1,69,6674.09000000,10413611.99000000,6674.09000000,0.00064090
HART,2012,680,1,71,4920.25000000,10413611.99000000,11594.34000000,0.00111338
HART,2012,680,1,78,794.48000000,10413611.99000000,12388.82000000,0.00118968
HART,2012,690,1,61,5315.25000000,9061821.35000000,5315.25000000,0.00058655
HART,2012,690,1,66,5157.11000000,9061821.35000000,10472.36000000,0.00115566
HART,2012,690,1,75,1870.74000000,9061821.35000000,12343.10000000,0.00136210
HART,2012,700,1,63,6514.42000000,12091568.43000000,6514.42000000,0.00053876
HART,2012,700,1,77,352.00000000,12091568.43000000,6866.42000000,0.00056787
HART,2012,700,1,78,164.73000000,12091568.43000000,7031.15000000,0.00058149
HART,2012,700,1,79,386.67000000,12091568.43000000,7417.82000000,0.00061347
HART,2012,710,1,71,3795.25000000,9325952.25000000,3795.25000000,0.00040696
HART,2012,720,1,64,5419.69000000,9435004.22000000,5419.69000000,0.00057442
HART,2012,720,1,67,4224.98000000,9435004.22000000,9644.67000000,0.00102222
HART,2012,720,1,68,3191.62000000,9435004.22000000,12836.29000000,0.00136050
HART,2012,720,1,73,1604.27000000,9435004.22000000,14440.56000000,0.00153053
HART,2012,730,1,64,5513.68000000,9151925.62000000,5513.68000000,0.00060246
HART,2012,730,1,77,370.00000000,9151925.62000000,5883.68000000,0.00064289
HART,2012,750,1,61,6348.66000000,735847.52000000,6348.66000000,0.00862768
HART,2013,600,1,42,17417.53000000,1063104.64000000,17417.53000000,0.01638365
HART,2013,600,1,48,9698.75000000,1063104.64000000,27116.28000000,0.02550669
HART,2013,600,1,50,4909.00000000,1063104.64000000,32025.28000000,0.03012430
HART,2013,600,1,52,0.00000000,1063104.64000000,32025.28000000,0.03012430
HART,2013,600,1,54,3834.18000000,1063104.64000000,35859.46000000,0.03373088
HART,2013,600,1,62,5924.72000000,1063104.64000000,41784.18000000,0.03930392
HART,2013,610,1,58,8674.01000000,1363166.84000000,8674.01000000,0.00636313
HART,2013,610,1,69,2958.38000000,1363166.84000000,11632.39000000,0.00853336
HART,2013,620,1,57,7034.73000000,1221830.83000000,7034.73000000,0.00575753
HART,2013,620,1,80,2185.95000000,1221830.83000000,9220.68000000,0.00754661
HART,2013,640,1,72,3351.91000000,1325391.09000000,3351.91000000,0.00252900
HART,2013,640,2,76,2532.57000000,281922.49000000,2532.57000000,0.00898321
HART,2013,650,1,70,5528.27000000,1018335.24000000,5528.27000000,0.00542873
HART,2013,650,2,62,5589.30000000,307264.86000000,5589.30000000,0.01819050
HART,2013,660,1,66,10178.55000000,861924.20000000,10178.55000000,0.01180910
HART,2013,660,1,70,2980.86000000,861924.20000000,13159.41000000,0.01526748
HART,2013,670,1,56,9762.13000000,4216732.85000000,9762.13000000,0.00231509
HART,2013,670,1,59,3631.46000000,4216732.85000000,13393.59000000,0.00317630
HART,2013,670,1,68,3422.95000000,4216732.85000000,16816.54000000,0.00398805
HART,2013,670,1,75,2526.34000000,4216732.85000000,19342.88000000,0.00458717
HART,2013,680,1,48,9366.99000000,7901331.72000000,9366.99000000,0.00118550
HART,2013,680,1,50,1912.88000000,7901331.72000000,11279.87000000,0.00142759
HART,2013,680,1,58,9279.35000000,7901331.72000000,20559.22000000,0.00260199
HART,2013,680,1,68,5828.80000000,7901331.72000000,26388.02000000,0.00333969
HART,2013,680,1,79,329.29000000,7901331.72000000,26717.31000000,0.00338137
HART,2013,680,2,61,5767.08000000,350103.12000000,5767.08000000,0.01647252
HART,2013,680,2,75,321.83000000,350103.12000000,6088.91000000,0.01739176
HART,2013,690,1,59,11081.14000000,7078065.65000000,11081.14000000,0.00156556
HART,2013,690,1,65,4394.66000000,7078065.65000000,15475.80000000,0.00218644
HART,2013,690,1,79,178.88000000,7078065.65000000,15654.68000000,0.00221172
HART,2013,700,1,43,12262.74000000,11836286.49000000,12262.74000000,0.00103603
HART,2013,700,1,52,9060.67000000,11836286.49000000,21323.41000000,0.00180153
HART,2013,700,1,54,13399.08000000,11836286.49000000,34722.49000000,0.00293356
HART,2013,700,1,75,506.13000000,11836286.49000000,35228.62000000,0.00297632
HART,2013,700,1,76,249.61000000,11836286.49000000,35478.23000000,0.00299741
HART,2013,710,1,46,7997.72000000,9854841.12000000,7997.72000000,0.00081155
HART,2013,710,1,47,7027.55000000,9854841.12000000,15025.27000000,0.00152466
HART,2013,710,1,48,9464.49000000,9854841.12000000,24489.76000000,0.00248505
HART,2013,710,1,49,11584.18000000,9854841.12000000,36073.94000000,0.00366053
HART,2013,710,1,51,7026.05000000,9854841.12000000,43099.99000000,0.00437348
HART,2013,710,1,52,14929.09000000,9854841.12000000,58029.08000000,0.00588838
HART,2013,710,1,59,5961.51000000,9854841.12000000,63990.59000000,0.00649332
HART,2013,710,1,68,3509.19000000,9854841.12000000,67499.78000000,0.00684940
HART,2013,710,1,76,2384.62000000,9854841.12000000,69884.40000000,0.00709138
HART,2013,720,1,50,8854.28000000,5018541.92000000,8854.28000000,0.00176431
HART,2013,720,1,55,9130.49000000,5018541.92000000,17984.77000000,0.00358366
HART,2013,730,2,54,5439.47000000,189518.41000000,5439.47000000,0.02870154
HART,2013,740,1,55,6736.34000000,2441052.39000000,6736.34000000,0.00275960
HART,2013,740,1,68,5579.59000000,2441052.39000000,12315.93000000,0.00504534
HART,2013,740,2,67,2241.68000000,185611.48000000,2241.68000000,0.01207727
HART,2013,750,1,43,14941.20000000,1624934.00000000,14941.20000000,0.00919496
HART,2013,760,1,78,996.75000000,1266414.45000000,996.75000000,0.00078706
HART,2013,770,1,54,9491.40000000,923901.58000000,9491.40000000,0.01027317
HART,2014,520,1,53,4408.37000000,72276.45000000,4408.37000000,0.06099317
HART,2014,580,1,61,5767.32000000,60319.66000000,5767.32000000,0.09561261
HART,2014,600,1,30,12868.95000000,5363056.61000000,12868.95000000,0.00239956
HART,2014,600,1,33,13329.70000000,5363056.61000000,26198.65000000,0.00488502
HART,2014,600,1,37,25274.51000000,5363056.61000000,51473.16000000,0.00959773
HART,2014,600,1,40,11915.22000000,5363056.61000000,63388.38000000,0.01181945
HART,2014,600,1,41,11235.60000000,5363056.61000000,74623.98000000,0.01391445
HART,2014,600,1,43,15548.92000000,5363056.61000000,90172.90000000,0.01681371
HART,2014,600,1,55,10208.08000000,5363056.61000000,100380.98000000,0.01871712
HART,2014,600,1,64,7849.97000000,5363056.61000000,108230.95000000,0.02018083
HART,2014,600,1,76,647.19000000,5363056.61000000,108878.14000000,0.02030151
HART,2014,610,1,36,18350.91000000,5991712.59000000,18350.91000000,0.00306272
HART,2014,610,1,39,15182.98000000,5991712.59000000,33533.89000000,0.00559671
HART,2014,610,1,41,11481.06000000,5991712.59000000,45014.95000000,0.00751287
HART,2014,610,1,45,13955.02000000,5991712.59000000,58969.97000000,0.00984192
HART,2014,610,1,50,11060.06000000,5991712.59000000,70030.03000000,0.01168782
HART,2014,610,1,51,9138.30000000,5991712.59000000,79168.33000000,0.01321297
HART,2014,610,1,52,9436.02000000,5991712.59000000,88604.35000000,0.01478782
HART,2014,610,1,55,7789.12000000,5991712.59000000,96393.47000000,0.01608780
HART,2014,610,1,65,3221.93000000,5991712.59000000,99615.40000000,0.01662553
HART,2014,610,1,67,4272.80000000,5991712.59000000,103888.20000000,0.01733865
HART,2014,610,1,70,7065.71000000,5991712.59000000,110953.91000000,0.01851790
HART,2014,610,1,76,1000.02000000,5991712.59000000,111953.93000000,0.01868480
HART,2014,610,1,78,303.91000000,5991712.59000000,112257.84000000,0.01873552
HART,2014,610,2,76,1515.01000000,813279.74000000,1515.01000000,0.00186284
HART,2014,610,2,77,4605.06000000,813279.74000000,6120.07000000,0.00752517
HART,2014,620,1,42,12393.63000000,10045174.83000000,12393.63000000,0.00123379
HART,2014,620,1,43,14170.66000000,10045174.83000000,26564.29000000,0.00264448
HART,2014,620,1,44,10310.20000000,10045174.83000000,36874.49000000,0.00367087
HART,2014,620,1,50,11456.92000000,10045174.83000000,48331.41000000,0.00481141
